Date,Market_Growth,LSTM_Growth,RF_Growth,Market_Return,LSTM_Return,RF_Return
2022-12-13,0.8850671206150075,0.8850671206150075,0.954431442145451,-0.006393570436852096,-0.006393570436852096,0.0
2022-12-14,0.8634170695023475,0.8634170695023475,0.954431442145451,-0.024461479370757752,-0.024461479370757752,-0.0
2022-12-15,0.8532233699032179,0.8532233699032179,0.954431442145451,-0.011806228946811393,-0.011806228946811393,-0.0
2022-12-16,0.8459881897447271,0.8459881897447271,0.954431442145451,-0.00847981948655663,-0.00847981948655663,-0.0
2022-12-19,0.8471460283666554,0.8471460283666554,0.954431442145451,0.0013686226781460015,0.0013686226781460015,-0.0
2022-12-20,0.8598128025642043,0.8598128025642043,0.954431442145451,0.014952291309175043,0.014952291309175043,-0.0
2022-12-21,0.8475465734527164,0.8475465734527164,0.954431442145451,-0.014266162442460128,-0.014266162442460128,0.0
2022-12-22,0.852421925828266,0.852421925828266,0.954431442145451,0.005752312059605687,0.005752312059605687,-0.0
2022-12-23,0.8490604520221327,0.8490604520221327,0.954431442145451,-0.003943438928869796,-0.003943438928869796,0.0
2022-12-27,0.8385083737908718,0.8385083737908718,0.954431442145451,-0.012427946921953375,-0.012427946921953375,0.0
2022-12-28,0.8536018041901219,0.8536018041901219,0.954431442145451,0.01800033353395513,0.01800033353395513,-0.0
2022-12-29,0.8513532389052844,0.8513532389052844,0.954431442145451,-0.0026342086834867363,-0.0026342086834867363,-0.0
2022-12-30,0.8477692401029436,0.8477692401029436,0.954431442145451,-0.004209767037415968,-0.004209767037415968,-0.0
2023-01-03,0.8543142384523668,0.8543142384523668,0.954431442145451,0.007720259287336562,0.007720259287336562,-0.0
2023-01-04,0.8445635339334873,0.8445635339334873,0.954431442145451,-0.011413487075368597,-0.011413487075368597,0.0
2023-01-05,0.8639311447119262,0.8639311447119262,0.954431442145451,0.022932094508314717,0.022932094508314717,0.0
2023-01-06,0.8634414481591383,0.8634414481591383,0.954431442145451,-0.0005668235898026392,-0.0005668235898026392,-0.0
2023-01-09,0.869496537242524,0.869496537242524,0.954431442145451,0.007012738496970632,0.007012738496970632,0.0
2023-01-10,0.8804938068879995,0.8804938068879995,0.954431442145451,0.012647859047664191,0.012647859047664191,-0.0
2023-01-11,0.8836995132896758,0.8836995132896758,0.954431442145451,0.0036408051670532315,0.0036408051670532315,-0.0
2023-01-12,0.8871278863415789,0.8871278863415789,0.954431442145451,0.003879568790459771,0.003879568790459771,0.0
2023-01-13,0.8855027452740591,0.8855027452740591,0.954431442145451,-0.001831912954762013,-0.001831912954762013,-0.0
2023-01-17,0.8715223650501247,0.8715223650501247,0.954431442145451,-0.015788071012256016,-0.015788071012256016,-0.0
2023-01-18,0.8651779225517717,0.8651779225517717,0.954431442145451,-0.007279724253534266,-0.007279724253534266,0.0
2023-01-19,0.8812953930814106,0.8812953930814106,0.954431442145451,0.01862908207609093,0.01862908207609093,-0.0
2023-01-20,0.8918696527066186,0.8918696527066186,0.954431442145451,0.011998541814947573,0.011998541814947573,0.0
2023-01-23,0.89091237016798,0.89091237016798,0.954431442145451,-0.0010733435494003926,-0.0010733435494003926,-0.0
2023-01-24,0.8912464409703306,0.8912464409703306,0.954431442145451,0.0003749760509976087,0.0003749760509976087,0.0
2023-01-25,0.9010413673197438,0.9010413673197438,0.954431442145451,0.010990143577739532,0.010990143577739532,0.0
2023-01-26,0.9031118416877179,0.9031118416877179,0.954431442145451,0.002297868270058329,0.002297868270058329,0.0
2023-01-27,0.8917807137209214,0.8917807137209214,0.954431442145451,-0.012546760482756065,-0.012546760482756065,0.0
2023-01-30,0.9048928212189244,0.9048928212189244,0.954431442145451,0.014703286689497195,0.014703286689497195,-0.0
2023-01-31,0.9145097274784839,0.9145097274784839,0.954431442145451,0.010627674387564718,0.010627674387564718,-0.0
2023-02-01,0.9278222491735372,0.9278222491735372,0.954431442145451,0.014557003927950611,0.014557003927950611,-0.0
2023-02-02,0.9179604238105737,0.9179604238105737,0.954431442145451,-0.010629002884709773,-0.010629002884709773,0.0
2023-02-03,0.9123503138925929,0.9123503138925929,0.954431442145451,-0.006111494322045549,-0.006111494322045549,0.0
2023-02-06,0.9242824719695105,0.9242824719695105,0.954431442145451,0.013078483007265449,0.013078483007265449,-0.0
2023-02-07,0.9141757980979335,0.9141757980979335,0.954431442145451,-0.010934615962197334,-0.010934615962197334,0.0
2023-02-08,0.906250719670634,0.906250719670634,0.954431442145451,-0.008669096735867143,-0.008669096735867143,0.0
2023-02-09,0.9083656991771812,0.9083656991771812,0.954431442145451,0.0023337686366923477,0.0023337686366923477,0.0
2023-02-10,0.9190286855392767,0.9190286855392767,0.954431442145451,0.011738649281621128,0.011738649281621128,-0.0
2023-02-13,0.918605817173029,0.918605817173029,0.954431442145451,-0.00046012531806836275,-0.00046012531806836275,0.0
2023-02-14,0.9215889983462782,0.9215889983462782,0.954431442145451,0.0032475095601176888,0.0032475095601176888,0.0
2023-02-15,0.9088996173282834,0.9088996173282834,0.954431442145451,-0.013769023980065867,-0.013769023980065867,0.0
2023-02-16,0.906629153957538,0.906629153957538,0.954431442145451,-0.0024980353467629504,-0.0024980353467629504,-0.0
2023-02-17,0.888441350713945,0.888441350713945,0.954431442145451,-0.02006090711312463,-0.02006090711312463,-0.0
2023-02-21,0.8872168961542863,0.8872168961542863,0.954431442145451,-0.0013782052790257634,-0.0013782052790257634,0.0
2023-02-22,0.8919364102983689,0.8919364102983689,0.954431442145451,0.005319459271503477,0.005319459271503477,-0.0
2023-02-23,0.8824083721974967,0.8824083721974967,0.954431442145451,-0.010682418601663388,-0.010682418601663388,-0.0
2023-02-24,0.8854138060561424,0.8854138060561424,0.954431442145451,0.003405944405492419,0.003405944405492419,0.0
2023-02-27,0.8821413422949358,0.8821413422949358,0.954431442145451,-0.003695971012450086,-0.003695971012450086,0.0
2023-02-28,0.8787576160356255,0.8787576160356255,0.954431442145451,-0.003835809633983811,-0.003835809633983811,-0.0
2023-03-01,0.8855916842597567,0.8855916842597567,0.954431442145451,0.007776966138810825,0.007776966138810825,0.0
2023-03-02,0.899794731366138,0.899794731366138,0.954431442145451,0.016037918330560282,0.016037918330560282,-0.0
2023-03-03,0.9004180847564459,0.9004180847564459,0.954431442145451,0.0006927728831679472,0.0006927728831679472,-0.0
2023-03-06,0.8866159371033948,0.8866159371033948,0.954431442145451,-0.015328598888353534,-0.015328598888353534,-0.0
2023-03-07,0.888062987254051,0.888062987254051,0.954431442145451,0.0016321048270163728,0.0016321048270163728,-0.0
2023-03-08,0.8716783449356118,0.8716783449356118,0.954431442145451,-0.018449865103714724,-0.018449865103714724,0.0
